Region,Country,Year,Gender,SuicideCount
OCEANIA,AUSTRALIA,2007,Male,1699
OCEANIA,AUSTRALIA,2007,Female,530
OCEANIA,AUSTRALIA,2008,Male,1833
OCEANIA,AUSTRALIA,2008,Female,508
OCEANIA,AUSTRALIA,2009,Male,1785
OCEANIA,AUSTRALIA,2009,Female,552
OCEANIA,AUSTRALIA,2010,Male,1867
OCEANIA,AUSTRALIA,2010,Female,553
OCEANIA,AUSTRALIA,2011,Male,1812
OCEANIA,AUSTRALIA,2011,Female,581
OCEANIA,AUSTRALIA,2012,Male,1930
OCEANIA,AUSTRALIA,2012,Female,650
OCEANIA,AUSTRALIA,2013,Male,1944
OCEANIA,AUSTRALIA,2013,Female,666
OCEANIA,AUSTRALIA,2014,Male,2208
OCEANIA,AUSTRALIA,2014,Female,714
EUROPE,AUSTRIA,1991,Male,1299
EUROPE,AUSTRIA,1991,Female,470
ASIA,ARMENIA,2015,Male,55
ASIA,ARMENIA,2015,Female,19
ASIA,ARMENIA,2016,Male,53
ASIA,ARMENIA,2016,Female,14
ASIA,ARMENIA,2017,Male,38
ASIA,ARMENIA,2017,Female,6
ASIA,ARMENIA,2018,Male,46
ASIA,ARMENIA,2018,Female,13
ASIA,ARMENIA,2019,Male,43
ASIA,ARMENIA,2019,Female,6
ASIA,ARMENIA,2020,Male,34
ASIA,ARMENIA,2020,Female,7
EUROPE,AUSTRIA,1992,Male,1282
EUROPE,AUSTRIA,1992,Female,477
ASIA,ARMENIA,2021,Male,42
ASIA,ARMENIA,2021,Female,11
ASIA,ARMENIA,2022,Male,36
ASIA,ARMENIA,2022,Female,11
EUROPE,AUSTRIA,1993,Male,1244
EUROPE,AUSTRIA,1993,Female,460
EUROPE,AUSTRIA,1994,Male,1285
EUROPE,AUSTRIA,1994,Female,491
EUROPE,AUSTRIA,1995,Male,1333
EUROPE,AUSTRIA,1995,Female,455
EUROPE,AUSTRIA,1996,Male,1336
EUROPE,AUSTRIA,1996,Female,443
EUROPE,AUSTRIA,1997,Male,1175
EUROPE,AUSTRIA,1997,Female,417
EUROPE,AUSTRIA,1998,Male,1177
EUROPE,AUSTRIA,1998,Female,382
EUROPE,AUSTRIA,1999,Male,1126
EUROPE,AUSTRIA,1999,Female,429
EUROPE,AUSTRIA,2000,Male,1156
EUROPE,AUSTRIA,2000,Female,432
OCEANIA,AUSTRALIA,2015,Male,2329
OCEANIA,AUSTRALIA,2015,Female,764
EUROPE,AUSTRIA,2001,Male,1081
EUROPE,AUSTRIA,2001,Female,408
OCEANIA,AUSTRALIA,2016,Male,2171
OCEANIA,AUSTRALIA,2016,Female,738
OCEANIA,AUSTRALIA,2017,Male,2454
OCEANIA,AUSTRALIA,2017,Female,836
EUROPE,AUSTRIA,2002,Male,1190
EUROPE,AUSTRIA,2002,Female,363
OCEANIA,AUSTRALIA,2018,Male,2438
OCEANIA,AUSTRALIA,2018,Female,767
OCEANIA,AUSTRALIA,2019,Male,2536
OCEANIA,AUSTRALIA,2019,Female,822
EUROPE,AUSTRIA,2003,Male,1068
EUROPE,AUSTRIA,2003,Female,388
AMERICA,ARGENTINA,1991,Male,1459
AMERICA,ARGENTINA,1991,Female,502
AMERICA,ARGENTINA,1992,Male,1699
AMERICA,ARGENTINA,1992,Female,510
OCEANIA,AUSTRALIA,2020,Male,2384
OCEANIA,AUSTRALIA,2020,Female,755
AMERICA,ARGENTINA,1993,Male,1755
AMERICA,ARGENTINA,1993,Female,494
AMERICA,ARGENTINA,1994,Male,1746
AMERICA,ARGENTINA,1994,Female,512
OCEANIA,AUSTRALIA,2021,Male,2358
OCEANIA,AUSTRALIA,2021,Female,786
AMERICA,ARGENTINA,1995,Male,1707
AMERICA,ARGENTINA,1995,Female,508
AMERICA,ARGENTINA,1996,Male,1709
AMERICA,ARGENTINA,1996,Female,536
EUROPE,AUSTRIA,2004,Male,1076
EUROPE,AUSTRIA,2004,Female,346
AMERICA,ARGENTINA,1997,Male,1668
AMERICA,ARGENTINA,1997,Female,547
AMERICA,ARGENTINA,1997,Unknown,32
AMERICA,ARGENTINA,1998,Male,1830
AMERICA,ARGENTINA,1998,Female,528
AMERICA,ARGENTINA,1998,Unknown,1
OCEANIA,AUSTRALIA,2022,Male,2455
OCEANIA,AUSTRALIA,2022,Female,794
AMERICA,ARGENTINA,1999,Male,1937
AMERICA,ARGENTINA,1999,Female,494
AMERICA,ARGENTINA,2000,Male,2232
AMERICA,ARGENTINA,2000,Female,551
AMERICA,ARGENTINA,2000,Unknown,4
EUROPE,AUSTRIA,2005,Male,1049
EUROPE,AUSTRIA,2005,Female,350
AMERICA,ARGENTINA,2001,Male,2466
AMERICA,ARGENTINA,2001,Female,676
AMERICA,ARGENTINA,2001,Unknown,5
AMERICA,ARGENTINA,2002,Male,2465
AMERICA,ARGENTINA,2002,Female,704
AMERICA,ARGENTINA,2002,Unknown,9
EUROPE,AUSTRIA,2006,Male,1000
EUROPE,AUSTRIA,2006,Female,297
AMERICA,ARGENTINA,2003,Male,2616
AMERICA,ARGENTINA,2003,Female,688
AMERICA,ARGENTINA,2003,Unknown,3
AMERICA,ARGENTINA,2004,Male,2476
AMERICA,ARGENTINA,2004,Female,655
AMERICA,ARGENTINA,2004,Unknown,3
EUROPE,AUSTRIA,2007,Male,968
EUROPE,AUSTRIA,2007,Female,317
AMERICA,ARGENTINA,2005,Male,2403
AMERICA,ARGENTINA,2005,Female,666
AMERICA,ARGENTINA,2005,Unknown,2
AMERICA,ARGENTINA,2006,Male,2502
AMERICA,ARGENTINA,2006,Female,612
AMERICA,ARGENTINA,2006,Unknown,5
EUROPE,AUSTRIA,2008,Male,963
EUROPE,AUSTRIA,2008,Female,304
AMERICA,ARGENTINA,2007,Male,2355
AMERICA,ARGENTINA,2007,Female,600
AMERICA,ARGENTINA,2008,Male,2455
AMERICA,ARGENTINA,2008,Female,613
AMERICA,ARGENTINA,2008,Unknown,3
EUROPE,AUSTRIA,2009,Male,972
EUROPE,AUSTRIA,2009,Female,306
AMERICA,ARGENTINA,2009,Male,2314
AMERICA,ARGENTINA,2009,Female,586
AMERICA,ARGENTINA,2009,Unknown,10
AMERICA,ARGENTINA,2010,Male,2392
AMERICA,ARGENTINA,2010,Female,567
AMERICA,ARGENTINA,2010,Unknown,8
EUROPE,AUSTRIA,2010,Male,970
EUROPE,AUSTRIA,2010,Female,294
AMERICA,ARGENTINA,2011,Male,2342
AMERICA,ARGENTINA,2011,Female,586
AMERICA,ARGENTINA,2011,Unknown,6
AMERICA,ARGENTINA,2012,Male,2632
AMERICA,ARGENTINA,2012,Female,631
AMERICA,ARGENTINA,2012,Unknown,10
EUROPE,AUSTRIA,2011,Male,975
EUROPE,AUSTRIA,2011,Female,313
AMERICA,ARGENTINA,2013,Male,2407
AMERICA,ARGENTINA,2013,Female,590
AMERICA,ARGENTINA,2013,Unknown,7
AMERICA,ARGENTINA,2014,Male,2560
AMERICA,ARGENTINA,2014,Female,688
AMERICA,ARGENTINA,2014,Unknown,7
EUROPE,AUSTRIA,2012,Male,987
EUROPE,AUSTRIA,2012,Female,289
AMERICA,ARGENTINA,2015,Male,2492
AMERICA,ARGENTINA,2015,Female,608
AMERICA,ARGENTINA,2015,Unknown,2
AMERICA,ARGENTINA,2016,Male,2477
AMERICA,ARGENTINA,2016,Female,569
AMERICA,ARGENTINA,2016,Unknown,4
EUROPE,AUSTRIA,2013,Male,967
EUROPE,AUSTRIA,2013,Female,324
AMERICA,ARGENTINA,2017,Male,2580
AMERICA,ARGENTINA,2017,Female,636
AMERICA,ARGENTINA,2017,Unknown,6
AMERICA,ARGENTINA,2018,Male,2698
AMERICA,ARGENTINA,2018,Female,615
AMERICA,ARGENTINA,2018,Unknown,9
EUROPE,AUSTRIA,2014,Male,990
EUROPE,AUSTRIA,2014,Female,324
AMERICA,ARGENTINA,2019,Male,2714
AMERICA,ARGENTINA,2019,Female,578
AMERICA,ARGENTINA,2019,Unknown,5
AMERICA,ARGENTINA,2020,Male,2342
AMERICA,ARGENTINA,2020,Female,506
AMERICA,ARGENTINA,2020,Unknown,24
EUROPE,AUSTRIA,2015,Male,961
EUROPE,AUSTRIA,2015,Female,290
AMERICA,ARGENTINA,2021,Male,2280
AMERICA,ARGENTINA,2021,Female,570
AMERICA,ARGENTINA,2021,Unknown,15
EUROPE,AUSTRIA,2016,Male,907
EUROPE,AUSTRIA,2016,Female,297
ASIA,ARMENIA,1991,Male,54
ASIA,ARMENIA,1991,Female,26
ASIA,ARMENIA,1992,Male,64
ASIA,ARMENIA,1992,Female,19
EUROPE,AUSTRIA,2017,Male,964
EUROPE,AUSTRIA,2017,Female,260
ASIA,ARMENIA,1993,Male,71
ASIA,ARMENIA,1993,Female,35
EUROPE,AUSTRIA,2018,Male,950
EUROPE,AUSTRIA,2018,Female,259
EUROPE,AUSTRIA,2019,Male,868
EUROPE,AUSTRIA,2019,Female,245
EUROPE,AUSTRIA,2020,Male,838
EUROPE,AUSTRIA,2020,Female,234
EUROPE,AUSTRIA,2021,Male,879
EUROPE,AUSTRIA,2021,Female,220
ASIA,AZERBAIJAN,1992,Male,106
ASIA,AZERBAIJAN,1992,Female,38
ASIA,AZERBAIJAN,1993,Male,83
ASIA,AZERBAIJAN,1993,Female,36
ASIA,AZERBAIJAN,1994,Male,28
ASIA,AZERBAIJAN,1994,Female,19
ASIA,AZERBAIJAN,1995,Male,42
ASIA,AZERBAIJAN,1995,Female,7
ASIA,AZERBAIJAN,1996,Male,56
ASIA,AZERBAIJAN,1996,Female,13
ASIA,AZERBAIJAN,1997,Male,86
ASIA,AZERBAIJAN,1997,Female,21
ASIA,AZERBAIJAN,1998,Male,41
ASIA,AZERBAIJAN,1998,Female,15
ASIA,AZERBAIJAN,1999,Male,44
ASIA,AZERBAIJAN,1999,Female,10
ASIA,AZERBAIJAN,2000,Male,46
ASIA,AZERBAIJAN,2000,Female,16
ASIA,AZERBAIJAN,2001,Male,236
ASIA,AZERBAIJAN,2001,Female,81
ASIA,AZERBAIJAN,2002,Male,73
ASIA,AZERBAIJAN,2002,Female,19
ASIA,AZERBAIJAN,2003,Male,93
ASIA,AZERBAIJAN,2003,Female,36
ASIA,AZERBAIJAN,2004,Male,78
ASIA,AZERBAIJAN,2004,Female,30
ASIA,AZERBAIJAN,2007,Male,41
ASIA,AZERBAIJAN,2007,Female,14
AMERICA,BAHAMAS,1993,Male,6
AMERICA,BAHAMAS,1993,Female,1
EUROPE,BELGIUM,1991,Male,1278
EUROPE,BELGIUM,1991,Female,527
EUROPE,BELGIUM,1992,Male,1313
EUROPE,BELGIUM,1992,Female,565
AMERICA,BAHAMAS,1994,Male,3
AMERICA,BAHAMAS,1994,Female,0
EUROPE,BELGIUM,1993,Male,1552
EUROPE,BELGIUM,1993,Female,590
EUROPE,BELGIUM,1994,Male,1543
EUROPE,BELGIUM,1994,Female,588
AMERICA,BAHAMAS,1995,Male,3
AMERICA,BAHAMAS,1995,Female,0
EUROPE,BELGIUM,1995,Male,1550
EUROPE,BELGIUM,1995,Female,605
EUROPE,BELGIUM,1996,Male,1458
EUROPE,BELGIUM,1996,Female,555
AMERICA,BAHAMAS,1996,Male,3
AMERICA,BAHAMAS,1996,Female,0
EUROPE,BELGIUM,1997,Male,1551
EUROPE,BELGIUM,1997,Female,595
EUROPE,BELGIUM,1998,Male,1463
EUROPE,BELGIUM,1998,Female,557
EUROPE,BELGIUM,1998,Unknown,2
AMERICA,BAHAMAS,1997,Male,2
AMERICA,BAHAMAS,1997,Female,0
EUROPE,BELGIUM,1999,Male,1361
EUROPE,BELGIUM,1999,Female,496
EUROPE,BELGIUM,2000,Male,1526
EUROPE,BELGIUM,2000,Female,617
AMERICA,BAHAMAS,1998,Male,3
AMERICA,BAHAMAS,1998,Female,0
EUROPE,BELGIUM,2001,Male,1582
EUROPE,BELGIUM,2001,Female,583
EUROPE,BELGIUM,2002,Male,1497
EUROPE,BELGIUM,2002,Female,579
AMERICA,BAHAMAS,1999,Male,5
AMERICA,BAHAMAS,1999,Female,1
EUROPE,BELGIUM,2003,Male,1537
EUROPE,BELGIUM,2003,Female,554
EUROPE,BELGIUM,2004,Male,1450
EUROPE,BELGIUM,2004,Female,537
AMERICA,BAHAMAS,2000,Male,9
AMERICA,BAHAMAS,2000,Female,2
EUROPE,BELGIUM,2005,Male,1477
EUROPE,BELGIUM,2005,Female,552
EUROPE,BELGIUM,2006,Male,1395
EUROPE,BELGIUM,2006,Female,540
AMERICA,BAHAMAS,2001,Male,1
AMERICA,BAHAMAS,2001,Female,0
EUROPE,BELGIUM,2007,Male,1320
EUROPE,BELGIUM,2007,Female,537
EUROPE,BELGIUM,2008,Male,1454
EUROPE,BELGIUM,2008,Female,547
AMERICA,BAHAMAS,2002,Male,3
AMERICA,BAHAMAS,2002,Female,0
ASIA,AZERBAIJAN,1991,Male,102
ASIA,AZERBAIJAN,1991,Female,32
EUROPE,BELGIUM,2009,Male,1459
EUROPE,BELGIUM,2009,Female,554
EUROPE,BELGIUM,2010,Male,1450
EUROPE,BELGIUM,2010,Female,563
AMERICA,BAHAMAS,2004,Male,2
AMERICA,BAHAMAS,2004,Female,0
EUROPE,BELGIUM,2011,Male,1488
EUROPE,BELGIUM,2011,Female,600
EUROPE,BELGIUM,2012,Male,1485
EUROPE,BELGIUM,2012,Female,541
AMERICA,BAHAMAS,2005,Male,3
AMERICA,BAHAMAS,2005,Female,1
EUROPE,BELGIUM,2013,Male,1363
EUROPE,BELGIUM,2013,Female,532
EUROPE,BELGIUM,2014,Male,1338
EUROPE,BELGIUM,2014,Female,561
AMERICA,BAHAMAS,2006,Male,2
AMERICA,BAHAMAS,2006,Female,0
EUROPE,BELGIUM,2015,Male,1315
EUROPE,BELGIUM,2015,Female,552
EUROPE,BELGIUM,2016,Male,1364
EUROPE,BELGIUM,2016,Female,543
AMERICA,BAHAMAS,2007,Male,4
AMERICA,BAHAMAS,2007,Female,1
EUROPE,BELGIUM,2017,Male,1235
EUROPE,BELGIUM,2017,Female,490
EUROPE,BELGIUM,2018,Male,1283
EUROPE,BELGIUM,2018,Female,510
AMERICA,BAHAMAS,2008,Male,4
AMERICA,BAHAMAS,2008,Female,0
EUROPE,BELGIUM,2019,Male,1266
EUROPE,BELGIUM,2019,Female,463
EUROPE,BELGIUM,2020,Male,1263
EUROPE,BELGIUM,2020,Female,475
AMERICA,BAHAMAS,2009,Male,5
AMERICA,BAHAMAS,2009,Female,1
AMERICA,BAHAMAS,2010,Male,6
AMERICA,BAHAMAS,2010,Female,4
AMERICA,BAHAMAS,2011,Male,3
AMERICA,BAHAMAS,2011,Female,1
AMERICA,BAHAMAS,2012,Male,4
AMERICA,BAHAMAS,2012,Female,1
AMERICA,BAHAMAS,2013,Male,4
AMERICA,BAHAMAS,2013,Female,1
AMERICA,BAHAMAS,2014,Male,3
AMERICA,BAHAMAS,2014,Female,0
ASIA,BAHRAIN,1997,Male,0
ASIA,BAHRAIN,1997,Female,0
ASIA,BAHRAIN,1998,Male,0
ASIA,BAHRAIN,1998,Female,0
ASIA,BAHRAIN,1999,Male,14
ASIA,BAHRAIN,1999,Female,3
ASIA,BAHRAIN,2000,Male,28
ASIA,BAHRAIN,2000,Female,1
ASIA,BAHRAIN,2001,Male,20
ASIA,BAHRAIN,2001,Female,3
ASIA,BAHRAIN,2002,Male,18
ASIA,BAHRAIN,2002,Female,7
ASIA,BAHRAIN,2003,Male,29
ASIA,BAHRAIN,2003,Female,5
ASIA,BAHRAIN,2004,Male,35
ASIA,BAHRAIN,2004,Female,7
ASIA,BAHRAIN,2005,Male,35
ASIA,BAHRAIN,2005,Female,7
ASIA,BAHRAIN,2006,Male,17
ASIA,BAHRAIN,2006,Female,11
ASIA,BAHRAIN,2007,Male,34
ASIA,BAHRAIN,2007,Female,6
ASIA,BAHRAIN,2008,Male,35
ASIA,BAHRAIN,2008,Female,8
EUROPE,BULGARIA,1991,Male,1001
EUROPE,BULGARIA,1991,Female,383
ASIA,BAHRAIN,2009,Male,30
ASIA,BAHRAIN,2009,Female,6
EUROPE,BULGARIA,1992,Male,1108
EUROPE,BULGARIA,1992,Female,411
EUROPE,BULGARIA,1993,Male,1023
EUROPE,BULGARIA,1993,Female,447
ASIA,BAHRAIN,2010,Male,15
ASIA,BAHRAIN,2010,Female,4
EUROPE,BULGARIA,1994,Male,1048
EUROPE,BULGARIA,1994,Female,416
EUROPE,BULGARIA,1995,Male,1020
EUROPE,BULGARIA,1995,Female,413
ASIA,BAHRAIN,2011,Male,12
ASIA,BAHRAIN,2011,Female,6
EUROPE,BULGARIA,1996,Male,1111
EUROPE,BULGARIA,1996,Female,415
EUROPE,BULGARIA,1997,Male,1002
EUROPE,BULGARIA,1997,Female,463
ASIA,BAHRAIN,2012,Male,18
ASIA,BAHRAIN,2012,Female,1
EUROPE,BULGARIA,1998,Male,1055
EUROPE,BULGARIA,1998,Female,448
EUROPE,BULGARIA,1999,Male,965
EUROPE,BULGARIA,1999,Female,342
ASIA,BAHRAIN,2013,Male,5
ASIA,BAHRAIN,2013,Female,0
EUROPE,BULGARIA,2000,Male,1001
EUROPE,BULGARIA,2000,Female,382
EUROPE,BULGARIA,2001,Male,951
EUROPE,BULGARIA,2001,Female,363
ASIA,BAHRAIN,2014,Male,8
ASIA,BAHRAIN,2014,Female,1
EUROPE,BULGARIA,2002,Male,981
EUROPE,BULGARIA,2002,Female,336
EUROPE,BULGARIA,2003,Male,800
EUROPE,BULGARIA,2003,Female,292
AMERICA,BARBADOS,1991,Male,13
AMERICA,BARBADOS,1991,Female,4
EUROPE,BULGARIA,2004,Male,746
EUROPE,BULGARIA,2004,Female,267
EUROPE,BULGARIA,2005,Male,727
EUROPE,BULGARIA,2005,Female,255
AMERICA,BARBADOS,1992,Male,11
AMERICA,BARBADOS,1992,Female,3
EUROPE,BULGARIA,2006,Male,752
EUROPE,BULGARIA,2006,Female,225
EUROPE,BULGARIA,2007,Male,663
EUROPE,BULGARIA,2007,Female,239
AMERICA,BARBADOS,1993,Male,15
AMERICA,BARBADOS,1993,Female,1
EUROPE,BULGARIA,2008,Male,694
EUROPE,BULGARIA,2008,Female,245
EUROPE,BULGARIA,2009,Male,662
EUROPE,BULGARIA,2009,Female,206
AMERICA,BARBADOS,1994,Male,10
AMERICA,BARBADOS,1994,Female,4
EUROPE,BULGARIA,2010,Male,649
EUROPE,BULGARIA,2010,Female,210
EUROPE,BULGARIA,2011,Male,605
EUROPE,BULGARIA,2011,Female,158
AMERICA,BARBADOS,1995,Male,12
AMERICA,BARBADOS,1995,Female,5
EUROPE,BULGARIA,2012,Male,673
EUROPE,BULGARIA,2012,Female,199
EUROPE,BULGARIA,2013,Male,573
EUROPE,BULGARIA,2013,Female,148
AMERICA,BARBADOS,2000,Male,8
AMERICA,BARBADOS,2000,Female,2
EUROPE,BULGARIA,2014,Male,552
EUROPE,BULGARIA,2014,Female,172
EUROPE,BULGARIA,2015,Male,520
EUROPE,BULGARIA,2015,Female,159
AMERICA,BARBADOS,2001,Male,2
AMERICA,BARBADOS,2001,Female,0
EUROPE,BULGARIA,2016,Male,508
EUROPE,BULGARIA,2016,Female,159
EUROPE,BULGARIA,2017,Male,533
EUROPE,BULGARIA,2017,Female,165
AMERICA,BARBADOS,2002,Male,0
AMERICA,BARBADOS,2002,Female,0
EUROPE,BULGARIA,2018,Male,497
EUROPE,BULGARIA,2018,Female,145
EUROPE,BULGARIA,2019,Male,450
EUROPE,BULGARIA,2019,Female,123
AMERICA,BARBADOS,2003,Male,0
AMERICA,BARBADOS,2003,Female,0
EUROPE,BULGARIA,2020,Male,465
EUROPE,BULGARIA,2020,Female,123
EUROPE,BULGARIA,2021,Male,432
EUROPE,BULGARIA,2021,Female,127
AMERICA,BARBADOS,2004,Male,3
AMERICA,BARBADOS,2004,Female,0
AMERICA,BARBADOS,2005,Male,1
AMERICA,BARBADOS,2005,Female,0
AMERICA,BARBADOS,2006,Male,9
AMERICA,BARBADOS,2006,Female,0
AMERICA,BARBADOS,2007,Male,0
AMERICA,BARBADOS,2007,Female,0
AMERICA,BARBADOS,2008,Male,0
AMERICA,BARBADOS,2008,Female,1
AMERICA,BARBADOS,2009,Male,5
AMERICA,BARBADOS,2009,Female,0
AMERICA,BARBADOS,2010,Male,3
AMERICA,BARBADOS,2010,Female,0
AMERICA,BARBADOS,2011,Male,0
AMERICA,BARBADOS,2011,Female,0
AMERICA,BARBADOS,2012,Male,0
AMERICA,BARBADOS,2012,Female,0
AMERICA,BARBADOS,2013,Male,0
AMERICA,BARBADOS,2013,Female,0
AMERICA,BAHAMAS,2003,Male,1
AMERICA,BAHAMAS,2003,Female,0
EUROPE,BELARUS,1993,Male,2361
EUROPE,BELARUS,1993,Female,525
EUROPE,BELARUS,1994,Male,2582
EUROPE,BELARUS,1994,Female,571
AMERICA,BAHAMAS,2015,Male,4
AMERICA,BAHAMAS,2015,Female,1
EUROPE,BELARUS,1995,Male,2691
EUROPE,BELARUS,1995,Female,515
EUROPE,BELARUS,1996,Male,3086
EUROPE,BELARUS,1996,Female,546
EUROPE,BELARUS,1997,Male,2979
EUROPE,BELARUS,1997,Female,562
EUROPE,BELARUS,1998,Male,3016
EUROPE,BELARUS,1998,Female,550
EUROPE,BELARUS,1999,Male,2877
EUROPE,BELARUS,1999,Female,531
EUROPE,BELARUS,2000,Male,2985
EUROPE,BELARUS,2000,Female,506
EUROPE,BELARUS,2001,Male,2822
EUROPE,BELARUS,2001,Female,492
EUROPE,BELARUS,2002,Male,2789
EUROPE,BELARUS,2002,Female,511
EUROPE,BELARUS,2003,Male,2927
EUROPE,BELARUS,2003,Female,540
EUROPE,BELARUS,2007,Male,2207
EUROPE,BELARUS,2007,Female,456
EUROPE,BELARUS,2008,Male,2190
EUROPE,BELARUS,2008,Female,471
EUROPE,BELARUS,2009,Male,2238
EUROPE,BELARUS,2009,Female,505
EUROPE,BELARUS,2010,Male,2072
EUROPE,BELARUS,2010,Female,390
EUROPE,BELARUS,2011,Male,1794
EUROPE,BELARUS,2011,Female,380
EUROPE,BELARUS,2013,Male,1569
EUROPE,BELARUS,2013,Female,334
EUROPE,BELARUS,2014,Male,1466
EUROPE,BELARUS,2014,Female,276
EUROPE,BELARUS,2018,Male,1460
EUROPE,BELARUS,2018,Female,347
AMERICA,BELIZE,1991,Male,2
AMERICA,BELIZE,1991,Female,0
AMERICA,BELIZE,1993,Male,1
AMERICA,BELIZE,1993,Female,0
AMERICA,BELIZE,1994,Male,7
AMERICA,BELIZE,1994,Female,1
AMERICA,BELIZE,1995,Male,13
AMERICA,BELIZE,1995,Female,1
AMERICA,BELIZE,1996,Male,8
AMERICA,BELIZE,1996,Female,0
AMERICA,BELIZE,1997,Male,1
AMERICA,BELIZE,1997,Female,0
AMERICA,BELIZE,1998,Male,11
AMERICA,BELIZE,1998,Female,1
AMERICA,BELIZE,1999,Male,18
AMERICA,BELIZE,1999,Female,0
AMERICA,BELIZE,2000,Male,14
AMERICA,BELIZE,2000,Female,4
AMERICA,BELIZE,2001,Male,17
AMERICA,BELIZE,2001,Female,2
AMERICA,BELIZE,2002,Male,9
AMERICA,BELIZE,2002,Female,5
AMERICA,BELIZE,2003,Male,8
AMERICA,BELIZE,2003,Female,4
AMERICA,BELIZE,2004,Male,19
AMERICA,BELIZE,2004,Female,1
AMERICA,BELIZE,2005,Male,11
AMERICA,BELIZE,2005,Female,1
AMERICA,BELIZE,2006,Male,9
AMERICA,BELIZE,2006,Female,2
AMERICA,BELIZE,2007,Male,6
AMERICA,BELIZE,2007,Female,2
AMERICA,BELIZE,2008,Male,10
AMERICA,BELIZE,2008,Female,1
AMERICA,BELIZE,2009,Male,11
AMERICA,BELIZE,2009,Female,4
AMERICA,BELIZE,2010,Male,13
AMERICA,BELIZE,2010,Female,2
AMERICA,BELIZE,2011,Male,28
AMERICA,BELIZE,2011,Female,5
AMERICA,BELIZE,2012,Male,16
AMERICA,BELIZE,2012,Female,2
AMERICA,BELIZE,2013,Male,16
AMERICA,BELIZE,2013,Female,1
AMERICA,BELIZE,2014,Male,18
AMERICA,BELIZE,2014,Female,6
AMERICA,BELIZE,2015,Male,22
AMERICA,BELIZE,2015,Female,4
AMERICA,BELIZE,2016,Male,13
AMERICA,BELIZE,2016,Female,8
AMERICA,BRAZIL,1991,Male,3980
AMERICA,BRAZIL,1991,Female,1202
AMERICA,BRAZIL,1992,Male,4074
AMERICA,BRAZIL,1992,Female,1178
AMERICA,BRAZIL,1993,Male,4354
AMERICA,BRAZIL,1993,Female,1193
AMERICA,BRAZIL,1994,Male,4632
AMERICA,BRAZIL,1994,Female,1299
AMERICA,BRAZIL,1995,Male,5174
AMERICA,BRAZIL,1995,Female,1410
AMERICA,BRAZIL,1996,Male,5336
AMERICA,BRAZIL,1996,Female,1408
AMERICA,BRAZIL,1996,Unknown,4
AMERICA,BRAZIL,1997,Male,5502
AMERICA,BRAZIL,1997,Female,1426
AMERICA,BRAZIL,1997,Unknown,4
EUROPE,BOSNIA AND HERZEGOVINA,1991,Male,457
EUROPE,BOSNIA AND HERZEGOVINA,1991,Female,74
AMERICA,BRAZIL,1998,Male,5523
AMERICA,BRAZIL,1998,Female,1456
AMERICA,BRAZIL,1998,Unknown,7
AMERICA,BRAZIL,1999,Male,5302
AMERICA,BRAZIL,1999,Female,1231
AMERICA,BRAZIL,2000,Male,5399
AMERICA,BRAZIL,2000,Female,1382
AMERICA,BRAZIL,2001,Male,6179
AMERICA,BRAZIL,2001,Female,1560
AMERICA,BRAZIL,2001,Unknown,1
AMERICA,BRAZIL,2002,Male,6027
AMERICA,BRAZIL,2002,Female,1697
AMERICA,BRAZIL,2002,Unknown,4
AMERICA,BRAZIL,2003,Male,6259
AMERICA,BRAZIL,2003,Female,1605
AMERICA,BRAZIL,2003,Unknown,1
AMERICA,BRAZIL,2004,Male,6313
AMERICA,BRAZIL,2004,Female,1705
AMERICA,BRAZIL,2005,Male,6745
AMERICA,BRAZIL,2005,Female,1806
AMERICA,BRAZIL,2005,Unknown,1
EUROPE,BOSNIA AND HERZEGOVINA,2014,Male,243
EUROPE,BOSNIA AND HERZEGOVINA,2014,Female,70
AMERICA,BRAZIL,2006,Male,6838
AMERICA,BRAZIL,2006,Female,1805
AMERICA,BRAZIL,2007,Male,6997
AMERICA,BRAZIL,2007,Female,1873
AMERICA,BRAZIL,2007,Unknown,1
AMERICA,BRAZIL,2008,Male,7291
AMERICA,BRAZIL,2008,Female,1920
AMERICA,BRAZIL,2009,Male,7502
AMERICA,BRAZIL,2009,Female,1875
AMERICA,BRAZIL,2009,Unknown,2
EUROPE,BELARUS,1991,Male,1727
EUROPE,BELARUS,1991,Female,443
EUROPE,BELARUS,1992,Male,1956
EUROPE,BELARUS,1992,Female,472
AMERICA,BRAZIL,2010,Male,7379
AMERICA,BRAZIL,2010,Female,2075
AMERICA,BRAZIL,2011,Male,7766
AMERICA,BRAZIL,2011,Female,2089
AMERICA,BRAZIL,2011,Unknown,1
AMERICA,BRAZIL,2012,Male,8066
AMERICA,BRAZIL,2012,Female,2259
AMERICA,BRAZIL,2012,Unknown,3
AMERICA,BRAZIL,2013,Male,8311
AMERICA,BRAZIL,2013,Female,2226
AMERICA,BRAZIL,2013,Unknown,1
AMERICA,BRAZIL,2014,Male,8424
AMERICA,BRAZIL,2014,Female,2235
AMERICA,BRAZIL,2014,Unknown,1
AMERICA,BRAZIL,2015,Male,8785
AMERICA,BRAZIL,2015,Female,2400
AMERICA,BRAZIL,2015,Unknown,2
AMERICA,BRAZIL,2016,Male,9055
AMERICA,BRAZIL,2016,Female,2379
AMERICA,BRAZIL,2016,Unknown,2
AMERICA,BRAZIL,2017,Male,9832
AMERICA,BRAZIL,2017,Female,2670
AMERICA,BRAZIL,2017,Unknown,5
